distribution,param_target_mean,param_mu_ln,param_sigma_ln,opp_mean_empirical,opp_std_empirical,best_speed_pct,best_research_pct,best_scale_pct,implied_hit_rate,best_pnl
"LogNormal(E≈31.2,σ_ln=0.32)",31.239436619718308,3.391690961569255,0.31619718309859157,31.197374357886194,10.24094427974888,40.8,14.96617027895571,44.23382972104429,0.7752,238182.15200319974
"LogNormal(E≈31.2,σ_ln=0.33)",31.239436619718308,3.387602487060229,0.3288732394366197,31.468747705724386,10.692321190218282,40.8,14.96617027895571,44.23382972104429,0.7608,232828.9231734189
"LogNormal(E≈31.2,σ_ln=0.35)",31.239436619718308,3.3811684957886556,0.34788732394366195,31.27662013884062,11.320866131867277,40.7,14.98712968218955,44.31287031781045,0.756,231680.0250559594
"LogNormal(E≈31.2,σ_ln=0.36)",31.239436619718308,3.3766783152689177,0.36056338028169016,30.6412487886063,11.648032166852886,38.9,15.363426221840319,45.73657377815969,0.7448,238826.920428688
"LogNormal(E≈31.2,σ_ln=0.38)",31.239436619718308,3.369641764981276,0.3795774647887324,31.67017810596688,12.462307382792119,37.7,15.613288539890567,46.686711460109436,0.6912,225093.08816120116
"LogNormal(E≈31.2,σ_ln=0.39)",31.239436619718308,3.364749878450826,0.39225352112676054,31.667499363594825,12.904369466395869,37.6,15.634074981498811,46.765925018501186,0.6896,225044.29755750496
"LogNormal(E≈31.2,σ_ln=0.40)",31.239436619718308,3.3596973095160907,0.40492957746478875,31.789573632502325,13.551880081056007,40.3,15.070909848725133,44.629090151274866,0.7336,225803.58883118018
"LogNormal(E≈32.3,σ_ln=0.06)",32.25352112676056,3.471663075487926,0.06267605633802817,32.3095547393204,1.9764291844200839,36.6,15.841644338899476,47.55835566110053,0.8856,310787.73577372194
"LogNormal(E≈32.3,σ_ln=0.08)",32.25352112676056,3.4707882490645976,0.07535211267605635,32.107893633090306,2.473655002398711,37.1,15.737926448722058,47.162073551277935,0.8832,306031.29750299815
"LogNormal(E≈32.3,σ_ln=0.09)",32.25352112676056,3.46917472992157,0.0943661971830986,32.156283475081025,3.1130153474810274,38.3,15.488455930879178,46.21154406912082,0.8752,293853.35814955627
"LogNormal(E≈32.3,σ_ln=0.11)",32.25352112676056,3.4678981974875294,0.10704225352112676,32.47707990624218,3.606072840354568,38.1,15.530088580955933,46.369911419044065,0.852,286187.7895338102
"LogNormal(E≈32.3,σ_ln=0.13)",32.25352112676056,3.465682119328434,0.126056338028169,32.165390907561104,3.9930598646842834,39.6,15.21730583926642,45.18269416073358,0.8696,282070.3197216243
"LogNormal(E≈32.3,σ_ln=0.14)",32.25352112676056,3.464003880883681,0.1387323943661972,32.32264195120321,4.558973386863775,39.4,15.259082466757551,45.340917533242454,0.8512000000000001,276483.45609864045
"LogNormal(E≈32.3,σ_ln=0.16)",32.25352112676056,3.4611852437085173,0.15774647887323945,32.355243323998295,5.040005342003986,39.1,15.321705429684673,45.57829457031533,0.8224,267525.5647483737
"LogNormal(E≈32.3,σ_ln=0.17)",32.25352112676056,3.459105299253052,0.1704225352112676,32.20971222243518,5.6000121974848796,39.6,15.21730583926642,45.18269416073358,0.8264,265573.7261015988
"LogNormal(E≈32.3,σ_ln=0.19)",32.25352112676056,3.45568410306182,0.18943661971830988,32.66290419073083,6.404759510974677,40.6,15.00808332853955,44.39191667146044,0.8160000000000001,254721.85598969215
"LogNormal(E≈32.3,σ_ln=0.20)",32.25352112676056,3.453202452595643,0.20211267605633804,32.49456237935779,6.450150815661476,40.2,15.091840589745566,44.708159410254424,0.8104,255360.09457239386
"LogNormal(E≈32.3,σ_ln=0.21)",32.25352112676056,3.4505601197251807,0.2147887323943662,32.32556469769287,6.985535800445165,39.8,15.175506713830138,45.02449328616986,0.7904,250491.15591468476
"LogNormal(E≈32.3,σ_ln=0.23)",32.25352112676056,3.4462953409114534,0.23380281690140847,32.022966388864866,7.36376751012081,39.5,15.23819695936634,45.261803040633666,0.7888,251882.39526190795
"LogNormal(E≈32.3,σ_ln=0.25)",32.25352112676056,3.4432513020302786,0.24647887323943662,32.604515615932286,8.291633950030985,42.0,14.714203872952037,43.28579612704796,0.8032,240514.03939663462
"LogNormal(E≈32.3,σ_ln=0.27)",32.25352112676056,3.438383964200483,0.2654929577464789,32.59130476143458,8.696054084800997,41.9,14.735233333018867,43.36476666698113,0.792,237125.00207695644
"LogNormal(E≈32.3,σ_ln=0.28)",32.25352112676056,3.4349382193085964,0.27816901408450706,32.06624279465175,8.854307362188132,39.2,15.30083669025987,45.499163309740126,0.7472,237858.31364524172
"LogNormal(E≈32.3,σ_ln=0.30)",32.25352112676056,3.429468322462733,0.2971830985915493,32.47442660294812,9.434924817208753,41.8,14.75625688525105,43.443743114748955,0.7864,235752.41883815854
"LogNormal(E≈32.3,σ_ln=0.31)",32.25352112676056,3.425620871560134,0.30985915492957744,31.89289061021612,10.400178503593747,40.1,15.112765634753108,44.787234365246896,0.7512,233686.6958544816
"LogNormal(E≈32.3,σ_ln=0.33)",32.25352112676056,3.419548415698202,0.3288732394366197,32.59959531060577,10.475061456727508,40.6,15.00808332853955,44.39191667146044,0.7408,226639.6457318185
"LogNormal(E≈32.3,σ_ln=0.34)",32.25352112676056,3.415299258784891,0.3415492957746479,32.216602923784635,11.73123894069987,37.3,15.69640196647953,47.003598033520475,0.696,229378.86213349598
"LogNormal(E≈32.3,σ_ln=0.35)",32.25352112676056,3.410889419467295,0.3542253521126761,32.98852440542754,11.999416226578031,40.0,15.133684995783666,44.86631500421633,0.7208,222814.2154992479
"LogNormal(E≈32.3,σ_ln=0.37)",32.25352112676056,3.4039733809828676,0.3732394366197183,32.433756571444675,12.472862205129694,37.5,15.65485602585392,46.84514397414608,0.6752,219876.8896246667
"LogNormal(E≈32.3,σ_ln=0.39)",32.25352112676056,3.3991618356545596,0.38591549295774646,32.07662589833561,12.915772098770939,38.2,15.50927498775177,46.29072501224823,0.7032,226875.04585518996
"LogNormal(E≈33.3,σ_ln=0.06)",33.267605633802816,3.502997133007006,0.056338028169014086,33.15562633603761,1.8512163179273782,37.1,15.737926448722058,47.162073551277935,0.888,307966.2502068188
"LogNormal(E≈33.3,σ_ln=0.07)",33.267605633802816,3.5022026477858197,0.06901408450704226,33.244869501835986,2.2113802482733735,37.2,15.717166884488593,47.082833115511406,0.8768,302702.08574500267
"LogNormal(E≈33.3,σ_ln=0.09)",33.267605633802816,3.500709640446006,0.08802816901408451,33.37907014706508,3.0115871066839697,38.8,15.384278297625464,45.815721702374546,0.8736,289515.30970940273
"LogNormal(E≈33.3,σ_ln=0.10)",33.267605633802816,3.4995134492141076,0.10070422535211268,33.1465681189117,3.374740000578679,39.2,15.30083669025987,45.499163309740126,0.8656,283471.8365783207
"LogNormal(E≈33.3,σ_ln=0.12)",33.267605633802816,3.4974178828582256,0.11971830985915494,33.056778398583475,3.8760528287490406,38.9,15.363426221840319,45.73657377815969,0.8504,279777.6760641196
"LogNormal(E≈33.3,σ_ln=0.13)",33.267605633802816,3.4958199856156154,0.1323943661971831,33.144954081184444,4.288607403029796,40.8,14.96617027895571,44.23382972104429,0.872,274167.74580339284
"LogNormal(E≈33.3,σ_ln=0.15)",33.267605633802816,3.49406140596872,0.14507042253521127,33.4616749469332,4.775110810117338,40.9,14.945205106523764,44.15479489347624,0.8472000000000001,264236.4571997669
"LogNormal(E≈33.3,σ_ln=0.16)",33.267605633802816,3.4911222569903426,0.16408450704225352,33.01911276273285,5.527286904518284,40.8,14.96617027895571,44.23382972104429,0.8408,262569.0833388678
"LogNormal(E≈33.3,σ_ln=0.18)",33.267605633802816,3.488961971332735,0.17676056338028168,33.25122110450573,5.915134528452994,41.0,14.924234152532165,44.075765847467835,0.8216,254051.1142778315
"LogNormal(E≈33.3,σ_ln=0.20)",33.267605633802816,3.4854202633382894,0.19577464788732396,33.71561095988865,6.721067896862502,41.1,14.90325740457181,43.996742595428195,0.8016,245976.79063920595
"LogNormal(E≈33.3,σ_ln=0.21)",33.267605633802816,3.4828582716699694,0.2084507042253521,33.38418647458672,6.945642532613363,41.5,14.81929222318168,43.68070777681832,0.8088,245922.79262426682
"LogNormal(E≈33.3,σ_ln=0.23)",33.267605633802816,3.4787140046594556,0.2274647887323944,33.427152785980546,7.554070206794446,40.8,14.96617027895571,44.23382972104429,0.776,238479.5536048542
"LogNormal(E≈33.3,σ_ln=0.24)",33.267605633802816,3.475750306980424,0.24014084507042255,32.93443587377372,8.06441035079667,41.2,14.882274850185787,43.91772514981422,0.78,237346.92726584926
"LogNormal(E≈33.3,σ_ln=0.26)",33.267605633802816,3.4710034809538417,0.2591549295774648,33.32889937773378,9.042231243557538,40.1,15.112765634753108,44.787234365246896,0.7416,230061.3067700793
"LogNormal(E≈33.3,σ_ln=0.27)",33.267605633802816,3.467638077264098,0.271830985915493,33.098293040858884,8.956113939451253,40.3,15.070909848725133,44.629090151274866,0.7416,228811.26155562053
"LogNormal(E≈33.3,σ_ln=0.29)",33.267605633802816,3.4622886922214473,0.2908450704225352,33.47086941824831,9.97025981611177,38.6,15.425965865925853,45.97403413407414,0.6952,221362.02068366465
"LogNormal(E≈33.3,σ_ln=0.30)",33.267605633802816,3.458521582520991,0.30352112676056336,32.93734535090995,10.475647700959408,40.9,14.945205106523764,44.15479489347624,0.752,228925.65606022743
"LogNormal(E≈33.3,σ_ln=0.32)",33.267605633802816,3.45459379041625,0.31619718309859157,33.694883176994495,10.937396256025627,40.5,15.02903123027293,44.470968769727065,0.7216,220076.88717173436
"LogNormal(E≈33.3,σ_ln=0.34)",33.267605633802816,3.448400822751104,0.3352112676056338,33.203950950712816,11.664988481652047,40.9,14.945205106523764,44.15479489347624,0.7384,223881.25589743606
"LogNormal(E≈33.3,σ_ln=0.35)",33.267605633802816,3.444071324635651,0.34788732394366195,32.76967308987864,11.717123104839013,41.9,14.735233333018867,43.36476666698113,0.7608,225814.0171466521
"LogNormal(E≈33.3,σ_ln=0.37)",33.267605633802816,3.437275797954437,0.36690140845070424,32.58712076176797,12.194258182440686,39.2,15.30083669025987,45.499163309740126,0.7088,223064.7386399188
"LogNormal(E≈33.3,σ_ln=0.38)",33.267605633802816,3.4325445938282715,0.3795774647887324,33.02607964814654,13.028531629451384,42.8,14.545753951747683,42.65424604825232,0.756,218398.16029190726
"LogNormal(E≈34.3,σ_ln=0.06)",34.28169014084507,3.5326472524871133,0.06267605633802817,34.189625807639885,2.1523975720820223,38.6,15.425965865925853,45.97403413407414,0.8816,294120.76731116045
"LogNormal(E≈34.3,σ_ln=0.08)",34.28169014084507,3.531772426063785,0.07535211267605635,34.31230799923082,2.600058611336564,39.1,15.321705429684673,45.57829457031533,0.8704000000000001,286058.1852589792
"LogNormal(E≈34.3,σ_ln=0.09)",34.28169014084507,3.5301589069207573,0.0943661971830986,34.169230824869004,3.259913825339905,39.5,15.23819695936634,45.261803040633666,0.8544,276988.2334074217
"LogNormal(E≈34.3,σ_ln=0.11)",34.28169014084507,3.5288823744867166,0.10704225352112676,34.39789294008368,3.7743314364297933,41.3,14.861286476869092,43.838713523130906,0.8712,270213.8032304309
"LogNormal(E≈34.3,σ_ln=0.12)",34.28169014084507,3.5274451596483907,0.11971830985915494,34.26740475863102,4.128094800462276,40.5,15.02903123027293,44.470968769727065,0.8488,267684.67548692925
"LogNormal(E≈34.3,σ_ln=0.14)",34.28169014084507,3.5249880578828683,0.1387323943661972,34.49531743001942,4.925957505532768,42.6,14.587902322099733,42.81209767790026,0.852,253899.4565914668
"LogNormal(E≈34.3,σ_ln=0.15)",34.28169014084507,3.52314913703383,0.15140845070422537,34.22617953927237,5.140814013209161,41.8,14.75625688525105,43.443743114748955,0.8376,254356.84895580064
"LogNormal(E≈34.3,σ_ln=0.17)",34.28169014084507,3.5200894762522394,0.1704225352112676,34.53483909844071,5.963331729634826,41.9,14.735233333018867,43.36476666698113,0.8128,244665.65869715932
"LogNormal(E≈34.3,σ_ln=0.18)",34.28169014084507,3.517848849392489,0.1830985915492958,34.44180452631973,6.336849909135524,42.1,14.693168492151127,43.20683150784887,0.8064,240997.80244709767
"LogNormal(E≈34.3,σ_ln=0.20)",34.28169014084507,3.51418662959483,0.20211267605633804,34.121370531491664,6.800288502332668,43.3,14.440277340004732,42.259722659995276,0.8176,236869.29111321166
"LogNormal(E≈34.3,σ_ln=0.21)",34.28169014084507,3.511544296724368,0.2147887323943662,34.49208683755103,7.301884070177695,42.3,14.651079916496206,43.0489200835038,0.7944,235341.17041921214
"LogNormal(E≈34.3,σ_ln=0.23)",34.28169014084507,3.5072795179106406,0.23380281690140847,34.065111410323574,7.843129304482327,43.1,14.482486169369965,42.417513830630035,0.7968,230895.0164533417
"LogNormal(E≈34.3,σ_ln=0.25)",34.28169014084507,3.504235479029466,0.24647887323943662,34.43041451564839,8.552789840578193,42.6,14.587902322099733,42.81209767790026,0.772,225364.29634813662
"LogNormal(E≈34.3,σ_ln=0.26)",34.28169014084507,3.5010307577440067,0.2591549295774648,34.4537531226477,9.794939337862186,42.2,14.67212717766613,43.12787282233387,0.7544,221603.1471916638
"LogNormal(E≈34.3,σ_ln=0.28)",34.28169014084507,3.4959223963077837,0.27816901408450706,34.00587497322243,9.506796725512269,41.0,14.924234152532165,44.075765847467835,0.7408,224149.30070230964
"LogNormal(E≈34.3,σ_ln=0.29)",34.28169014084507,3.4923159690116123,0.2908450704225352,34.07726385422518,10.553219201485847,42.0,14.714203872952037,43.28579612704796,0.748,220548.43310343957
"LogNormal(E≈34.3,σ_ln=0.31)",34.28169014084507,3.4866050485593214,0.30985915492957744,34.53424062141666,11.047546870764121,44.4,14.207690167280957,41.39230983271904,0.7736000000000001,214385.43051808944
"LogNormal(E≈34.3,σ_ln=0.32)",34.28169014084507,3.482596915252438,0.32253521126760565,34.81008361150391,11.531238121639369,41.4,14.840292272068377,43.75970772793162,0.7104,210515.50537899593
"LogNormal(E≈34.3,σ_ln=0.34)",34.28169014084507,3.476283435784078,0.3415492957746479,33.90872201129465,11.782008185652861,42.8,14.545753951747683,42.65424604825232,0.7488,215841.9873367463
"LogNormal(E≈34.3,σ_ln=0.35)",34.28169014084507,3.4718735964664824,0.3542253521126761,33.812500282495556,11.871861474982474,42.5,14.608967501842264,42.89103249815774,0.7456,216569.04376303818
"LogNormal(E≈34.3,σ_ln=0.37)",34.28169014084507,3.464957557982055,0.3732394366197183,34.4408960490511,13.062219846982051,45.1,14.059287806517775,40.840712193482226,0.7648,206965.6358448701
"LogNormal(E≈35.3,σ_ln=0.06)",35.29577464788733,3.562176271705712,0.056338028169014086,35.2864774161665,2.028364942203647,39.7,15.19640909469129,45.10359090530871,0.8888,288651.135589355
"LogNormal(E≈35.3,σ_ln=0.08)",35.29577464788733,3.560924287972326,0.07535211267605635,35.235471789673475,2.610111835802288,40.0,15.133684995783666,44.86631500421633,0.8728,280344.4052271692
"LogNormal(E≈35.3,σ_ln=0.09)",35.29577464788733,3.5598887791447122,0.08802816901408451,35.32174557033309,3.111693176741093,40.9,14.945205106523764,44.15479489347624,0.8688,272248.15157596493
"LogNormal(E≈35.3,σ_ln=0.10)",35.29577464788733,3.5586925879128137,0.10070422535211268,35.347428593848356,3.6218250353786163,41.6,14.798286317558144,43.60171368244186,0.8648,265687.8062714691
"LogNormal(E≈35.3,σ_ln=0.12)",35.29577464788733,3.556597021556932,0.11971830985915494,35.26764434255945,4.43684856428734,42.3,14.651079916496206,43.0489200835038,0.8464,254019.0919471566
"LogNormal(E≈35.3,σ_ln=0.13)",35.29577464788733,3.5549991243143215,0.1323943661971831,35.12765781167845,4.548629121598697,40.8,14.96617027895571,44.23382972104429,0.8208,255134.0432975056
"LogNormal(E≈35.3,σ_ln=0.15)",35.29577464788733,3.5523009989423713,0.15140845070422537,35.59563306214365,5.311822027607583,42.6,14.587902322099733,42.81209767790026,0.8256,244482.85371116782
"LogNormal(E≈35.3,σ_ln=0.16)",35.29577464788733,3.550301395689049,0.16408450704225352,35.37940280530703,5.759498023764205,44.9,14.101719999021977,40.99828000097802,0.8568,239287.25971558382
"LogNormal(E≈35.3,σ_ln=0.18)",35.29577464788733,3.5470007113010302,0.1830985915492958,35.563054844538435,6.430099963174456,43.1,14.482486169369965,42.417513830630035,0.8064,234279.29376000847
"LogNormal(E≈35.3,σ_ln=0.20)",35.29577464788733,3.5445994020369955,0.19577464788732396,35.35351152627108,6.874762611675884,41.9,14.735233333018867,43.36476666698113,0.7728,230164.39596599992
"LogNormal(E≈35.3,σ_ln=0.21)",35.29577464788733,3.540696158632909,0.2147887323943662,35.69943660022302,7.78842336023436,42.8,14.545753951747683,42.65424604825232,0.7744,224930.60228842992
"LogNormal(E≈35.3,σ_ln=0.23)",35.29577464788733,3.5378931433581617,0.2274647887323944,35.370194993418814,8.045925387146408,44.5,14.186508683166359,41.31349131683365,0.7968,221656.54163736576
"LogNormal(E≈35.3,σ_ln=0.24)",35.29577464788733,3.53492944567913,0.24014084507042255,35.239684884624396,8.455793930011522,43.2,14.461384794464413,42.33861520553559,0.7664,219541.3473204141
"LogNormal(E≈35.3,σ_ln=0.26)",35.29577464788733,3.530182619652548,0.2591549295774648,35.32316474179136,9.229627015492033,44.2,14.250034411188636,41.54996558881136,0.7784,217311.92272606178
"LogNormal(E≈35.3,σ_ln=0.27)",35.29577464788733,3.526817215962804,0.271830985915493,34.62662091810574,9.73707215619389,41.4,14.840292272068377,43.75970772793162,0.7352000000000001,219610.07820191135
"LogNormal(E≈35.3,σ_ln=0.29)",35.29577464788733,3.5214678309201535,0.2908450704225352,34.956004773574755,10.276965351442943,43.0,14.503581478246852,42.49641852175314,0.7576,217705.67649561283
"LogNormal(E≈35.3,σ_ln=0.30)",35.29577464788733,3.5177007212196973,0.30352112676056336,35.44594238948669,11.120323149137011,44.1,14.271197199316251,41.62880280068375,0.752,208867.53422827902
"LogNormal(E≈35.3,σ_ln=0.32)",35.29577464788733,3.511748777160979,0.32253521126760565,34.91482013816989,11.387731356868734,41.5,14.81929222318168,43.68070777681832,0.7088,209334.91025232486
"LogNormal(E≈35.3,σ_ln=0.34)",35.29577464788733,3.50757996144981,0.3352112676056338,35.01676160375256,11.678492711606907,44.1,14.271197199316251,41.62880280068375,0.748,207490.57925897965
"LogNormal(E≈35.3,σ_ln=0.35)",35.29577464788733,3.5010254583750235,0.3542253521126761,35.43424710513707,12.900132276432014,42.3,14.651079916496206,43.0489200835038,0.716,207180.6118078498
"LogNormal(E≈36.3,σ_ln=0.05)",36.309859154929576,3.5908393064578172,0.05,36.339102934848675,1.8381465723751984,40.3,15.070909848725133,44.629090151274866,0.8824000000000001,281746.3015057707
"LogNormal(E≈36.3,σ_ln=0.06)",36.309859154929576,3.5901251624387736,0.06267605633802817,36.35954668357603,2.334490328067459,41.2,14.882274850185787,43.91772514981422,0.8856,276249.28049568733
"LogNormal(E≈36.3,σ_ln=0.08)",36.309859154929576,3.588752666902174,0.08169014084507042,36.34726214178429,2.987692105931264,41.7,14.777274542497752,43.52272545750225,0.8744000000000001,268460.31677557575
"LogNormal(E≈36.3,σ_ln=0.09)",36.309859154929576,3.5876368168724175,0.0943661971830986,36.13779412447993,3.5268454950762957,42.7,14.56683114315468,42.733168856845325,0.8736,260876.2881598972
"LogNormal(E≈36.3,σ_ln=0.11)",36.309859154929576,3.5856617623197495,0.11338028169014085,36.25314811569294,3.9553900323947255,42.5,14.608967501842264,42.89103249815774,0.8448,252035.31138816342
"LogNormal(E≈36.3,σ_ln=0.13)",36.309859154929576,3.5841442062792814,0.126056338028169,36.1870984503652,4.479874897662848,43.3,14.440277340004732,42.259722659995276,0.848,247535.663972607
"LogNormal(E≈36.3,σ_ln=0.15)",36.309859154929576,3.581566592710545,0.14507042253521127,36.481022004441066,5.243711830843865,43.1,14.482486169369965,42.417513830630035,0.8176,238227.61728445307
"LogNormal(E≈36.3,σ_ln=0.16)",36.309859154929576,3.579647330659365,0.15774647887323945,36.069084439591926,6.0185511390291735,45.4,13.995591877013116,40.60440812298689,0.8504,233629.23741333018
"LogNormal(E≈36.3,σ_ln=0.18)",36.309859154929576,3.57646715807456,0.17676056338028168,36.56468544015661,6.40032294532495,44.0,14.292353783686918,41.70764621631308,0.8048,227709.01765085605
"LogNormal(E≈36.3,σ_ln=0.19)",36.309859154929576,3.5741461900126676,0.18943661971830988,36.37142813092031,6.929694750069417,43.5,14.398044138050205,42.10195586194979,0.7832,223499.57201641548
"LogNormal(E≈36.3,σ_ln=0.21)",36.309859154929576,3.5703634584117947,0.2084507042253521,36.68029035304605,7.56104744967281,44.2,14.250034411188636,41.54996558881136,0.7792,217586.6523485963
"LogNormal(E≈36.3,σ_ln=0.22)",36.309859154929576,3.56764078433919,0.22112676056338026,36.27160103602694,8.106375055222653,46.0,13.86802704683082,40.13197295316918,0.8072,215249.04061242158
"LogNormal(E≈36.3,σ_ln=0.23)",36.309859154929576,3.564757427862301,0.23380281690140847,36.84917233792358,9.328711323196012,45.0,14.080507069059847,40.91949293094015,0.7624,206786.6366504857
"LogNormal(E≈36.3,σ_ln=0.25)",36.309859154929576,3.560131113638932,0.2528169014084507,36.17219974741372,9.897502777509477,42.2,14.67212717766613,43.12787282233387,0.7216,209794.31470506973
"LogNormal(E≈36.3,σ_ln=0.27)",36.309859154929576,3.5568460511513305,0.2654929577464789,36.16068321009281,10.221763606415363,45.2,14.038062196786159,40.76193780321384,0.7648,206336.609514792
"LogNormal(E≈36.3,σ_ln=0.28)",36.309859154929576,3.551617177911894,0.28450704225352114,36.39889678485163,10.085196990559975,42.8,14.545753951747683,42.65424604825232,0.7144,203629.1609954214
"LogNormal(E≈36.3,σ_ln=0.30)",36.309859154929576,3.5479304094135804,0.2971830985915493,35.83305229892223,10.764745032103242,45.1,14.059287806517775,40.840712193482226,0.7688,208309.5983754395
"LogNormal(E≈36.3,σ_ln=0.32)",36.309859154929576,3.5420989771580755,0.31619718309859157,36.41145677378038,12.614153354665985,43.2,14.461384794464413,42.33861520553559,0.7136,200971.69291211833
"LogNormal(E≈36.3,σ_ln=0.33)",36.309859154929576,3.5380105026490494,0.3288732394366197,36.4360575091472,11.85208700197973,45.1,14.059287806517775,40.840712193482226,0.7472,201052.20071036468
"LogNormal(E≈36.3,σ_ln=0.35)",36.309859154929576,3.531576511377476,0.34788732394366195,35.913370020441974,13.017200724498174,44.1,14.271197199316251,41.62880280068375,0.7256,199779.63143090328
"LogNormal(E≈37.3,σ_ln=0.06)",37.32394366197183,3.6180480552299663,0.056338028169014086,37.25697370337372,2.144255316259688,41.7,14.777274542497752,43.52272545750225,0.8816,271082.58836842125
"LogNormal(E≈37.3,σ_ln=0.07)",37.32394366197183,3.61725357000878,0.06901408450704226,37.219246656293194,2.4812216544256334,42.3,14.651079916496206,43.0489200835038,0.8816,266662.6080583805
"LogNormal(E≈37.3,σ_ln=0.09)",37.32394366197183,3.6157605626689664,0.08802816901408451,37.20830107326356,3.3634507006545293,43.1,14.482486169369965,42.417513830630035,0.8624,254020.91138223134
"LogNormal(E≈37.3,σ_ln=0.10)",37.32394366197183,3.614564371437068,0.10070422535211268,37.35513852620764,3.8124442717624825,43.1,14.482486169369965,42.417513830630035,0.8464,248380.44920445338
"LogNormal(E≈37.3,σ_ln=0.12)",37.32394366197183,3.612468805081186,0.11971830985915494,37.368847175578836,4.499250298417824,44.3,14.228865405223013,41.471134594776984,0.8488,240786.77190145833
"LogNormal(E≈37.3,σ_ln=0.13)",37.32394366197183,3.6108709078385757,0.1323943661971831,37.34251299946183,5.063863524680321,45.3,14.016830225194914,40.683169774805094,0.8544,235665.32282786787
"LogNormal(E≈37.3,σ_ln=0.15)",37.32394366197183,3.6081727824666254,0.15140845070422537,37.39121293981652,5.7098862578306395,44.4,14.207690167280957,41.39230983271904,0.8144,228329.23295492766
"LogNormal(E≈37.3,σ_ln=0.16)",37.32394366197183,3.606173179213303,0.16408450704225352,37.39537329914166,6.30925974003157,45.5,13.974347137448635,40.52565286255137,0.8224,223615.20897517045
"LogNormal(E≈37.3,σ_ln=0.18)",37.32394366197183,3.6028724948252844,0.1830985915492958,36.90566761566462,6.5863588511008855,44.5,14.186508683166359,41.31349131683365,0.8024,223565.77435971674
"LogNormal(E≈37.3,σ_ln=0.20)",37.32394366197183,3.6004711855612497,0.19577464788732396,37.071569722154685,7.290248357183815,46.6,13.740228878053923,39.65977112194607,0.8216,215950.9829804044
"LogNormal(E≈37.3,σ_ln=0.21)",37.32394366197183,3.5979091938929297,0.2084507042253521,37.45263802394345,8.129840194946894,44.9,14.101719999021977,40.99828000097802,0.76,206604.01188590538
"LogNormal(E≈37.3,σ_ln=0.23)",37.32394366197183,3.593764926882416,0.2274647887323944,37.573502528465205,8.38881519440324,45.0,14.080507069059847,40.91949293094015,0.7664,208133.89077771807
"LogNormal(E≈37.3,σ_ln=0.24)",37.32394366197183,3.590801229203384,0.24014084507042255,37.16801517186347,8.921051603466053,44.2,14.250034411188636,41.54996558881136,0.7496,207421.65631482008
"LogNormal(E≈37.3,σ_ln=0.26)",37.32394366197183,3.586054403176802,0.2591549295774648,36.63325866153167,9.077205328518978,45.3,14.016830225194914,40.683169774805094,0.7704,207580.2489543415
"LogNormal(E≈37.3,σ_ln=0.27)",37.32394366197183,3.582688999487058,0.271830985915493,37.431473335585196,10.90171397877192,44.6,14.165320938625074,41.234679061374926,0.7288,197871.72264937288
"LogNormal(E≈37.3,σ_ln=0.29)",37.32394366197183,3.5773396144444076,0.2908450704225352,37.385140743223296,11.527352903519143,43.2,14.461384794464413,42.33861520553559,0.7,196188.60010998155
"LogNormal(E≈37.3,σ_ln=0.30)",37.32394366197183,3.5735725047439515,0.30352112676056336,37.778785495553976,11.882778883317501,42.4,14.630026695589383,42.96997330441062,0.6759999999999999,192249.07818746063
"LogNormal(E≈37.3,σ_ln=0.32)",37.32394366197183,3.567620560685233,0.32253521126760565,37.06302139247629,12.616194491930239,44.3,14.228865405223013,41.471134594776984,0.7112,193646.97476003438
"LogNormal(E≈37.3,σ_ln=0.34)",37.32394366197183,3.5634517449740644,0.3352112676056338,37.07577828710759,12.537345830942034,41.2,14.882274850185787,43.91772514981422,0.6536,190781.98930892188
"LogNormal(E≈38.3,σ_ln=0.06)",38.33802816901408,3.644478162151052,0.06267605633802817,38.47264356791254,2.426558792921085,43.1,14.482486169369965,42.417513830630035,0.8792,259943.39666889812
"LogNormal(E≈38.3,σ_ln=0.08)",38.33802816901408,3.6436033357277235,0.07535211267605635,38.31378364684566,2.8424179479007314,43.7,14.355786454214527,41.94421354578547,0.8784000000000001,255287.74004335463
"LogNormal(E≈38.3,σ_ln=0.09)",38.33802816901408,3.64256782690011,0.08802816901408451,38.27612526998921,3.424239501328173,44.0,14.292353783686918,41.70764621631308,0.8592,246480.60134892585
"LogNormal(E≈38.3,σ_ln=0.11)",38.33802816901408,3.6407132841506553,0.10704225352112676,38.55308828281863,4.013970068461648,45.6,13.953095991647773,40.44690400835223,0.8656,237277.5473821421
"LogNormal(E≈38.3,σ_ln=0.12)",38.33802816901408,3.6392760693123294,0.11971830985915494,38.55415038316697,4.782934340211346,44.9,14.101719999021977,40.99828000097802,0.8328,231183.97512971313
"LogNormal(E≈38.3,σ_ln=0.14)",38.33802816901408,3.636818967546807,0.1387323943661972,38.33813156015008,5.2328553219993434,45.5,13.974347137448635,40.52565286255137,0.8240000000000001,224147.53428446065
"LogNormal(E≈38.3,σ_ln=0.15)",38.33802816901408,3.634980046697769,0.15140845070422537,38.628779369810665,5.900175784376764,46.4,13.782854397674056,39.817145602325944,0.8296,219895.52247637493
"LogNormal(E≈38.3,σ_ln=0.17)",38.33802816901408,3.631920385916178,0.1704225352112676,38.294573763378686,6.439811840973717,46.2,13.825453746219969,39.974546253780034,0.8064,213666.28478455613
