speed_pct,research_pct,scale_pct,research_value,scale_value,gross_research_times_scale,pnl_mult_0.1,pnl_mult_0.2,pnl_mult_0.3,pnl_mult_0.4,pnl_mult_0.5,pnl_mult_0.6,pnl_mult_0.7,pnl_mult_0.8,pnl_mult_0.9
53.7,12.20898097107258,34.09101902892742,111845.26884701847,2.3863713320249196,266904.3431991447,-23309.56568008553,3380.868639828943,30071.302959743407,56761.737279657886,83452.17159957235,110142.60591948681,136833.04023940128,163523.47455931577,190213.90887923024
53.8,12.187147243861089,34.01285275613891,111773.57783770985,2.380899692929724,266121.67715145997,-23387.832284854,3224.335430291998,29836.503145437993,56448.670860583996,83060.83857572998,109673.00629087599,136285.17400602196,162897.341721168,189509.50943631397
53.9,12.165305619531072,33.93469438046893,111701.74203777926,2.375428606632825,265339.51344726124,-23466.048655273873,3067.902689452254,29601.854034178366,56135.80537890451,82669.75672363062,109203.70806835673,135737.65941308285,162271.61075780902,188805.56210253513
54.0,12.143456076384378,33.85654392361562,111629.76085173579,2.369958074653093,264557.853102165,-23544.2146897835,2911.570620432998,29367.355930649486,55823.141240865996,82278.92655108249,108734.71186129897,135190.49717151548,161646.282481732,188102.0677919485
54.1,12.121598592616014,33.77840140738399,111557.63368038204,2.3644880985168792,263776.6971359691,-23622.330286403085,2755.3394271938305,29133.00914079073,55510.67885438766,81888.34856798456,108266.01828158146,134643.68799517836,161021.35770877532,187399.02742237222
54.2,12.099733146313387,33.700266853686614,111485.35992078327,2.359018679758063,262996.0465726786,-23700.39534273214,2599.209314535721,28898.81397180358,55198.41862907144,81498.0232863393,107797.62794360716,134097.23260087502,160396.83725814288,186696.44191541075
54.3,12.07785971545553,33.62214028454447,111412.93896623608,2.353549819918113,262215.90244053263,-23778.409755946734,2443.1804881065327,28664.770732159785,54886.360976213065,81107.95122026632,107329.54146431957,133551.13170837282,159772.72195242613,185994.31219647938
54.4,12.055978277912331,33.54402172208767,111340.37020623684,2.348081520546137,261436.2657720304,-23856.373422796958,2287.253154406084,28430.879731609122,54574.50630881217,80718.1328860152,106861.75946321824,133005.38604042126,159149.01261762434,185292.63919482735
54.5,12.034088811443768,33.465911188556234,111267.6530264497,2.3426137831989364,260657.1376039579,-23934.286239604207,2131.4275207915853,28197.141281187374,54262.85504158317,80328.56880197895,106394.28256237475,132459.99632277052,158525.71008316634,184591.4238435621
54.6,12.012191293699106,33.387808706300895,111194.78680867437,2.3371466094410627,259878.5189774151,-24012.14810225849,1975.703795483023,27963.555693224524,53951.407590966046,79939.25948870755,105927.11138644905,131914.96328419057,157902.8151819321,183890.6670796736
54.7,11.990285702216115,33.309714297783884,111121.77093081355,2.3316800008448717,259100.41093784297,-24089.958906215703,1820.0821875685942,27730.12328135289,53640.16437513719,79550.20546892149,105460.24656270578,131370.28765649008,157280.32875027438,183190.36984405867
54.8,11.968372014420263,33.231627985579735,111048.60476683988,2.3262139589905813,258322.81453505094,-24167.718546494903,1664.5629070101932,27496.844360515286,53329.125814020386,79161.40726752547,104993.68872103057,130825.97017453564,156658.25162804077,182490.53308154584
54.9,11.946450207623908,33.15354979237609,110975.28768676275,2.3207484854663263,257545.7308232445,-24245.426917675548,1509.1461646489042,27263.71924697334,53018.29232929781,78772.86541162225,104527.43849394668,130282.01157627112,156036.58465859562,181791.15774092005
55.0,11.924520259025485,33.075479740974515,110901.8190565945,2.3152835818682163,256769.16086105292,-24323.083913894705,1353.8321722105902,27030.74825831587,52707.66434442118,78384.58043052646,104061.49651663174,129738.41260273702,155415.32868884236,181092.24477494764
55.1,11.902582145708681,32.99741785429132,110828.19823831655,2.3098192498003924,255993.1057115575,-24400.68942884425,1198.621142311502,26797.931713467246,52397.242284623004,77996.55285577875,103595.86342693449,129195.17399809023,154794.484569246,180393.79514040175
55.2,11.880635844641604,32.919364155358394,110754.4245898449,2.304355490875088,255217.56644231995,-24478.243355768005,1043.5132884639897,26565.269932695985,52087.02657692798,77608.78322115997,103130.53986539197,128652.29650962396,154174.05315385596,179695.80979808795
55.3,11.858681332675948,32.84131866732406,110680.49746499553,2.298892306712684,254442.54412541093,-24555.745587458907,888.5088250821864,26332.76323762328,51777.01765016437,77221.27206270547,102665.52647524656,128109.78088778764,153554.03530032875,178998.28971286985
55.4,11.83671858654612,32.76328141345389,110606.416213449,2.293429698941772,253668.0398374387,-24633.19601625613,733.6079674877401,26100.41195123161,51467.21593497548,76834.01991871935,102200.82390246322,127567.62788620708,152934.43186995096,178301.23585369484
55.5,11.814747582868428,32.68525241713158,110532.18018071531,2.2879676691992104,252894.05465957837,-24710.59453404216,578.8109319156792,25868.216397873504,51157.62186383136,76447.02732978918,101736.43279574701,127025.83826170483,152315.24372766272,177604.64919362054
55.6,11.792768298140187,32.60723170185981,110457.78870809778,2.2825062191301866,252120.5896776013,-24787.94103223987,424.1179355202621,25636.176903280386,50848.235871040524,76060.29483880065,101272.35380656077,126484.4127743209,151696.47174208105,176908.53070984117
55.7,11.770780708738851,32.52921929126114,110383.24113265681,2.27704535038828,251347.64598190453,-24865.235401809547,269.5291963809068,25404.29379457135,50539.05839276181,75673.82299095226,100808.5875891427,125943.35218733316,151078.11678552363,176212.8813837141
55.8,11.74878479092114,32.45121520907887,110308.53678717323,2.271585064635521,250575.22466754063,-24942.477533245936,115.04493350812845,25172.56740026218,50230.08986701626,75287.61233377032,100345.13480052436,125402.65726727844,150460.1797340325,175517.7022007866
55.9,11.726780520822153,32.37321947917784,110233.67500011134,2.2661253635424488,249803.32683424745,-25019.667316575255,-39.334633150509035,24940.998050274226,49921.33073369898,74901.66341712372,99881.99610054845,124862.32878397321,149842.66146739796,174822.99415082272
56.0,11.704767874454454,32.29523212554554,110158.65509558123,2.260666248788188,249031.95358647942,-25096.804641352057,-193.60928270411387,24709.586075943822,49612.78143459177,74515.97679323971,99419.17215188764,124322.36751053558,149225.56286918354,174128.75822783148
56.1,11.682746827707193,32.21725317229281,110083.47639330113,2.2552077220604967,248261.1060334371,-25173.88939665629,-347.7787933125801,24478.33181003113,49304.44241337484,74130.55301671855,98956.66362006226,123782.77422340596,148608.88482674968,173434.9954300934
56.2,11.660717356345165,32.13928264365484,110008.13820855902,2.2497497850558386,247490.78528909863,-25250.921471090136,-501.8429421802721,24247.235586729585,48996.314115639456,73745.39264454931,98494.47117345917,123243.54970236903,147992.6282312789,172741.70676018877
56.3,11.638679436007909,32.0613205639921,109932.63985217389,2.244292439479447,246720.9924722508,-25327.90075277492,-655.8015055498399,24016.29774167524,48688.39698890032,73360.4962361254,98032.59548335048,122704.69473057555,147376.79397780064,172048.89322502573
56.4,11.616633042208754,31.983366957791254,109856.98063045667,2.238835687045388,245951.72870652034,-25404.827129347963,-809.6542586959258,23785.518611956097,48380.69148260815,72975.86435326017,97571.0372239122,122166.21009456422,146761.3829652163,171356.55583586832
56.5,11.5945781503339,31.905421849666098,109781.15984517068,2.233379529476627,245182.99512040569,-25481.70048795943,-963.400975918863,23554.898536121706,48073.198048162274,72591.49756020284,97109.79707224341,121628.09658428398,146146.39609632455,170664.69560836512
56.6,11.572514735641453,31.82748526435855,109705.17679349154,2.2279239685050984,244414.79284730912,-25558.520715269085,-1117.041430538171,23324.43785419273,47765.91713892366,72207.39642365456,96648.87570838546,121090.35499311637,145531.83427784732,169973.3135625782
56.7,11.550442773260468,31.749557226739526,109629.03076796688,2.222469005871767,243647.1230255687,-25635.287697443127,-1270.5753948862548,23094.136907670603,47458.84921022749,71823.56151278435,96188.2738153412,120552.98611789808,144917.69842045498,169282.41072301182
56.8,11.528362238189981,31.671637761810018,109552.72105647527,2.217014643326701,242879.9867984911,-25712.00132015089,-1424.0026403017764,22863.99603954733,47151.99471939645,71439.99339924555,95727.99207909466,120015.99075894375,144303.9894387929,168591.98811864198
56.9,11.50627310529803,31.593726894701966,109476.24694218505,2.2115608826291377,242113.3853143842,-25788.66146856158,-1577.3229371231573,22634.015594315264,46845.354125753685,71056.6926571921,95268.03118863053,119479.36972006893,143690.70825150737,167902.0467829458
57.0,11.484175349320667,31.515824650679335,109399.60770351242,2.2061077255475534,241347.3197265904,-25865.26802734096,-1730.536054681921,22404.195917977107,46538.92789063616,70673.6598632952,94808.39183595421,118943.12380861325,143077.85578127232,167212.58775393135
57.1,11.462068944860965,31.43793105513904,109322.80261407925,2.2006551738597326,240581.7911935198,-25941.820880648018,-1883.6417612960358,22174.53735805594,46232.71647740793,70290.8955967599,94349.07471611188,118407.25383546387,142465.43295481586,166523.61207416782
57.2,11.439953866387997,31.360046133612002,109245.83094267026,2.19520322935284,239816.80087868418,-26018.31991213158,-2036.6398242631622,21945.040263605246,45926.720351473676,69908.40043934209,93890.08052721049,117871.7606150789,141853.44070294735,165835.12079081577
57.3,11.417830088235835,31.28216991176417,109168.69195318985,2.189751893823492,239052.34995073086,-26094.765004926914,-2189.5300098538282,21715.704985219258,45620.93998029234,69526.17497536543,93431.40997043852,117336.6449655116,141241.8799605847,165147.11495565777
57.4,11.395697584602503,31.2043024153975,109091.38490461843,2.184301169077825,238288.43958347704,-26171.156041652295,-2342.3120833045905,21486.531875043103,45315.37583339082,69144.21979173852,92973.0637500862,116801.90770843392,140630.75166678164,164459.59562512935
57.5,11.37355632954896,31.12644367045104,109013.90905096814,2.1788510569315727,237525.07095594428,-26247.49290440557,-2494.985808811143,21257.521286783274,45010.02838237771,68762.53547797214,92515.04257356655,116267.54966916097,140020.05676475543,163772.56386034985
57.6,11.35140629699803,31.048593703001963,108936.26364123827,2.1734015592101374,236762.24525239386,-26323.775474760612,-2647.5509495212245,21028.67357571816,44704.89810095755,68381.12262619693,92057.34715143632,115733.5716766757,139409.7962019151,163086.02072715448
57.7,11.329247460733367,30.970752539266627,108858.44791936995,2.167952677748664,235999.96366236155,-26400.003633763845,-2800.0072675276897,20799.989098708465,44399.98546494462,67999.98183118078,91599.97819741693,115199.97456365309,138799.97092988924,162399.9672961254
57.8,11.307079794398364,30.89292020560164,108780.46112420049,2.162504414392115,235238.22738069342,-26476.177261930658,-2952.354523861315,20571.468214208027,44095.29095227737,67619.11369034671,91142.93642841605,114666.7591664854,138190.58190455474,161714.40464262408
57.9,11.28490327149508,30.81509672850492,108702.3024894172,2.1570567709953443,234477.03760758144,-26552.296239241856,-3104.5924784837116,20343.111282274433,43790.81504303258,67238.51880379072,90686.22256454887,114133.926325307,137581.63008606515,161029.3338468233
58.0,11.262717865383152,30.737282134616848,108623.97124351056,2.151609749423179,233716.39554860038,-26628.36044513996,-3256.7208902799175,20114.91866458011,43486.558219440165,66858.19777430019,90229.83732916022,113601.47688402026,136973.11643888033,160344.75599374034
58.1,11.240523549278695,30.659476450721307,108545.466609727,2.1461633515504914,232956.30241474364,-26704.369758525634,-3408.739517051268,19886.890724423094,43182.52096589746,66478.15120737182,89773.78144884619,113069.41169032053,136365.04193179493,159660.67217326927
58.2,11.218320296253175,30.581679703746815,108466.78780602095,2.140717579262277,232196.7594224602,-26780.32405775398,-3560.64811550796,19659.02782673805,42878.70376898408,66098.3797112301,89318.0556534761,112537.73159572211,135757.40753796816,158977.08348021418
58.3,11.196108079232307,30.5038919207677,108387.93404500668,2.135272434453739,231437.7677936927,-26856.223220630727,-3712.4464412614543,19431.330338107815,42575.10711747709,65718.88389684635,88862.66067621563,112006.43745558488,135150.21423495418,158293.99101432343
58.4,11.173886870994892,30.42611312900511,108308.90453390911,2.1298279190303577,230679.32875591333,-26932.067124408666,-3864.1342488173323,19203.79862677399,42271.731502365335,65339.664377956666,88407.59725354798,111475.53012913931,134543.46300473067,157611.395880322
58.5,11.151656644171693,30.348343355828305,108229.69847451459,2.1243840349079814,229921.4435421635,-27007.85564578365,-4015.7112915672988,18976.43306264904,41968.5774168654,64960.72177108175,87952.86612529808,110945.01047951443,133937.1548337308,156929.29918794715
58.6,11.129417371244264,30.27058262875574,108150.31506312056,2.118940784012902,229164.11339109106,-27083.58866089089,-4167.177321781783,18749.23401732731,41665.645356436435,64582.05669554553,87498.46803465462,110414.87937376372,133331.29071287287,156247.70205198196
58.7,11.10716902454378,30.192830975456218,108070.75349048515,2.1134981682819354,228407.33954698892,-27159.266045301105,-4318.53209060221,18522.20186409667,41362.93581879558,64203.66977349446,87044.40372819334,109885.13768289224,132725.87163759116,155566.60559229003
58.8,11.084911576249858,30.11508842375015,107991.01294177577,2.108056189662511,227651.12325983474,-27234.887674016525,-4469.77534803305,18295.336977950414,41060.4493039339,63825.56162991737,86590.67395590083,109355.7862818843,132120.8986078678,154886.01093385127
58.9,11.062644998389354,30.037355001610642,107911.09259651737,2.102614850112745,226895.4657853289,-27310.453421467108,-4620.906842934215,18068.63973559867,40758.18631413157,63447.732892664455,86137.27947119734,108826.82604973024,131516.37262826314,154205.919206796
59.0,11.040369262835162,29.959630737164844,107830.99162853998,2.097174151601539,226140.368384936,-27385.9631615064,-4771.926323012798,17842.110515480803,40456.147353974404,63070.184192468005,85684.2210309616,108298.2578694552,130912.29470794881,153526.3315464424
59.1,11.018084341304998,29.881915658695,107750.70920592573,2.09173409610865,225385.83232592305,-27461.416767407693,-4922.833534815385,17615.74969777692,40154.33293036923,62692.91616296153,85231.49939555384,107770.08262814613,130308.66586073846,152847.24909333076
59.2,10.995790205360153,29.804209794639846,107670.2444909551,2.086294685624789,224631.85888140133,-27536.814111859865,-5073.62822371973,17389.557664420397,39852.74355256054,62315.92944070067,84779.1153288408,107242.30121698094,129705.48710512108,152168.6729932612
59.3,10.973486826404264,29.726513173595734,107589.59664005267,2.0808559221517013,223878.4493303664,-27612.155066963358,-5224.310133926716,17163.53479910991,39551.37973214657,61939.224665183196,84327.06959821982,106714.91453125645,129102.75946429314,151490.60439732976
59.4,10.951174175682038,29.64882582431796,107508.76480373218,2.0754178077022574,223125.60495773944,-27687.439504226055,-5374.87900845211,16937.681487321825,39250.24198309578,61562.80247886972,83875.36297464365,106187.92347041759,128500.48396619156,150813.0444619655
59.5,10.928852224278002,29.571147775721997,107427.74812654102,2.06998034430054,222373.32705440905,-27762.667294559094,-5525.334589118189,16711.998116322706,38949.33082176362,61186.663527204524,83423.99623264541,105661.32893808631,127898.66164352724,150135.99434896815
59.6,10.9065209431152,29.4934790568848,107346.54574700387,2.064543533981936,221621.61691727294,-27837.838308272705,-5675.67661654541,16486.485075181874,38648.64676690918,60810.80845863647,82972.97015036375,105135.13184209104,127297.29353381836,149459.45522554565
59.7,10.884180302953903,29.41581969704609,107265.15679756585,2.059107378793226,220870.47584928022,-27912.952415071977,-5825.904830143954,16261.142754784058,38348.19033971209,60435.23792464011,82522.28550956812,104609.33309449613,126696.38067942418,148783.4282643522
59.8,10.861830274390297,29.338169725609703,107183.58040453507,2.0536718807926793,220119.9051594749,-27988.00948405251,-5976.018968105018,16035.971547842462,38047.962063789964,60059.95257973745,82071.94309568492,104083.93361163241,126095.92412757993,148107.91464352742
59.9,10.83947082785515,29.26052917214485,107101.81568802413,2.0482370420501392,219369.90616303775,-28063.009383696222,-6126.018767392445,15810.97184891133,37747.96246521511,59684.95308151888,81621.94369782266,103558.93431412641,125495.92493043022,147432.91554673397
60.0,10.817101933612488,29.18289806638751,107019.8617618914,2.0428028646471255,218620.4801813311,-28137.95198186689,-6275.903963733777,15586.144054399323,37448.192072532445,59310.24009066555,81172.28810879865,103034.33612693177,124896.38414506489,146758.432163198
60.1,10.794723561758223,29.10527643824178,106937.7177336812,2.0373693506769244,217871.62854194228,-28212.83714580577,-6425.67429161154,15361.48856258268,37148.65141677692,58935.81427097114,80722.97712516536,102510.13997935958,124297.30283355384,146084.46568774804
60.2,10.772335682218799,29.027664317781202,106855.38270456353,2.031936502244684,217123.3525787279,-28287.664742127206,-6575.329484254413,15137.005773618366,36849.341031491174,58561.67628936395,80274.01154723673,101986.34680510953,123698.68206298235,145411.0173208551
60.3,10.749938264749803,28.950061735250202,106772.85576927284,2.0265043214675145,216375.65363185902,-28362.434636814098,-6724.8692736281955,14912.696089557707,36550.26145274361,58187.82681592951,79825.39217911541,101462.9575423013,123100.52290548722,144738.08826867313
60.4,10.727531278934562,28.872468721065438,106690.13601604635,2.0210728104745805,215628.53304786608,-28437.146695213392,-6874.293390426785,14688.559914359823,36251.41321914643,57814.26652393304,79377.11982871965,100939.97313350625,122502.82643829286,144065.67974307947
60.5,10.705114694182745,28.79488530581726,106607.22252656138,2.015641971407208,214881.9921796851,-28511.80078203149,-7023.601564062978,14464.597653905526,35952.796871874045,57440.99608984255,78929.19530781105,100417.39452577956,121905.59374374809,143393.7929617166
60.6,10.682688479728927,28.717311520271075,106524.11437587201,2.010211806418975,214136.03238670318,-28586.39676132968,-7172.793522659362,14240.809716010954,35654.41295468128,57068.01619335159,78481.61943202191,99895.22267069222,121308.82590936255,142722.42914803288
60.7,10.66025260463114,28.639747395368857,106440.81063234496,2.00478231767582,213390.6550348056,-28660.93449651944,-7321.868993038879,14017.196510441674,35356.26201392224,56695.327517402795,78034.39302088335,99373.4585243639,120712.52402784448,142051.58953132504
60.8,10.637807037769429,28.56219296223057,106357.3103575948,1.9993535073561397,212645.86149642264,-28735.413850357734,-7470.827700715468,13793.75844892679,35058.34459856906,56322.93074821132,77587.51689785358,98852.10304749585,120116.68919713813,141381.27534678037
60.9,10.615351747844365,28.484648252155644,106273.61260641813,1.9939253776508952,211901.6531505772,-28809.834684942278,-7619.669369884556,13570.495945173163,34760.66126023089,55950.82657528861,77140.99189034633,98331.15720540404,119521.32252046178,140711.4878355195
61.0,10.592886703375566,28.40711329662443,106189.71642672717,1.98849793076371,211158.03138293212,-28884.196861706787,-7768.393723413574,13347.409414879636,34463.21255317285,55579.01569146606,76694.81882975927,97810.62196805247,118926.4251063457,140042.2282446389
61.1,10.570411872700179,28.32958812729982,106105.62085948249,1.9830711689109877,210414.99758584,-28958.500241415997,-7917.000482831994,13124.499275751994,34165.99903433601,55207.49879292,76248.99855150399,97290.49831008798,118331.99806867202,139373.497827256
61.2,10.547927223971367,28.252072776028626,106021.32493862486,1.9776450943220039,209672.5531583906,-29032.744684160938,-8065.489368321876,12901.765947517175,33869.02126335625,54836.2765791953,75803.53189503435,96770.78721087342,117738.0425267125,138705.29784255155
61.3,10.525432725156772,28.174567274843227,105936.82769100624,1.9722197092390257,208930.6995064611,-29106.93004935389,-8213.86009870778,12679.209851938329,33572.27980258444,54465.34975323055,75358.41970387666,96251.48965452277,117144.55960516888,138037.629555815
61.4,10.502928344036945,28.097071655963056,105852.12813632008,1.966795015917414,208189.4380427658,-29181.056195723417,-8362.112391446833,12456.831412829735,33275.77521710633,54094.7190213829,74913.66282565947,95732.60662993605,116551.55043421267,137370.49423848922
61.5,10.480414048203784,28.019585951796216,105767.22528703051,1.9613710166257352,207448.7701869062,-29255.12298130938,-8510.245962618763,12234.631056071856,32979.508074762474,53724.38509345309,74469.26211214371,95214.13913083432,115959.01614952495,136703.89316821558
61.6,10.457889805058947,27.942110194941044,105682.11814830085,1.955947713645873,206708.69736542206,-29329.13026345779,-8658.260526915583,12012.609209626615,32683.478946168834,53354.34868271103,74025.21841925323,94696.08815579544,115366.95789233767,136037.82762887987
61.7,10.435355581812235,27.864644418187765,105596.80571792123,1.9505251092731435,205969.2210118432,-29403.077898815678,-8806.155797631356,11790.766303552962,32387.688404737288,52984.610505921606,73581.53260710592,94178.45470829023,114775.37680947458,135372.2989106589
61.8,10.412811345479973,27.787188654520023,105511.28698623514,1.9451032058164015,205230.34256674032,-29476.965743325967,-8953.931486651934,11569.102770022095,32092.13702669613,52615.17128337016,73138.20554004419,93661.2397967182,114184.27405339226,134707.3083100663
61.9,10.39025706288336,27.709742937116637,105425.56093606519,1.9396820055981647,204492.06347777846,-29550.793652222153,-9101.587304444307,11347.619043333536,31796.825391111386,52246.03173888923,72695.23808666707,93144.44443444491,113593.65078222277,134042.85713000063
62.0,10.367692700646817,27.632307299353187,105339.62654263798,1.934261510954723,203754.3851997692,-29624.56148002308,-9249.12296004616,11126.315559930757,31501.75407990768,51877.1925998846,72252.63111986151,92628.06963983842,113003.50815981536,133378.94667979228
62.1,10.345118225196298,27.554881774803697,105253.48277350784,1.9288417242362588,203017.30919472422,-29698.269080527578,-9396.538161055156,10905.192758417266,31206.92367788969,51508.65459736211,71810.38551683453,92112.11643630694,112413.84735577938,132715.5782752518
62.2,10.322533602757597,27.477466397242395,105167.12858847987,1.9234226478069678,202280.8369319098,-29771.916306809017,-9543.832613618033,10684.25107957294,30912.334772763934,51140.41846595491,71368.50215914588,91596.58585233687,111824.66954552787,132052.75323871884
62.3,10.299938799354628,27.400061200645368,105080.56293953178,1.9180042840451756,201544.96988790066,-29845.503011209934,-9691.006022419868,10463.490966370198,30617.987955160264,50772.48494395033,70926.9819327404,91081.47892153045,111235.97591032053,131390.4728991106
62.4,10.277333780807682,27.32266621919232,104993.78477073486,1.9125866353434626,200809.70954663545,-29919.029045336454,-9838.058090672908,10242.912863990634,30323.883818654183,50404.854773317726,70485.82572798127,90566.79668264481,110647.76763730837,130728.73859197192
62.5,10.254718512731685,27.245281487268315,104906.79301817389,1.9071697041087823,200075.05739947196,-29992.4942600528,-9984.988520105602,10022.517219841582,30030.022959788796,50037.52869973598,70045.03443968316,90052.54017963036,110060.04591957759,130067.55165952476
62.6,10.232092960534406,27.167907039465597,104819.58660986608,1.9017534927625916,199341.0149452438,-30065.89850547562,-10131.797010951239,9802.304483573142,29736.405978097522,49670.5074726219,69604.60896714628,89538.71046167065,109472.81195619504,129406.91345071944
62.7,10.209457089414673,27.090542910585327,104732.16446567896,1.896338003740973,198607.5836903169,-30139.241630968307,-10278.483261936613,9582.275107095069,29443.033476126773,49303.791845158456,69164.55021419014,89025.30858322183,108886.06695225355,128746.82532128523
62.8,10.186810864360547,27.01318913563945,104644.5254972472,1.8909232394947617,197874.76514864687,-30212.523485135313,-10425.046970270625,9362.429544594059,29149.90605945875,48937.382574323434,68724.85908918812,88512.33560405279,108299.8121189175,128087.28863378218
62.9,10.164154250147487,26.93584574985251,104556.66860788836,1.8855092024896758,197142.5608418369,-30285.743915816307,-10571.487831632614,9142.768252551068,28857.024336734772,48571.280420918454,68285.53650510214,87999.79258928582,107714.04867346954,127428.30475765321
63.0,10.141487211336496,26.858512788663504,104468.59269251765,1.880095895206445,196410.97229919644,-30358.902770080356,-10717.805540160713,8923.291689758931,28564.388919678575,48205.48614959822,67846.58337951786,87487.68060943749,107128.77783935715,126769.87506927681
63.1,10.118809712272236,26.78119028772776,104380.29663756132,1.8746833201409432,195680.0010578,-30431.99989422,-10863.99978844,8704.000317339996,28272.00042312,47840.0005289,67408.00063468,86976.00074045997,106544.00084624,126112.00095202
63.2,10.096121717081132,26.703878282918865,104291.77932086946,1.8692714798043204,194949.6486625473,-30505.03513374527,-11010.07026749054,8484.894598764186,27979.85946501892,47474.824331273645,66969.78919752837,86464.7540637831,105959.71893003784,125454.68379629258
63.3,10.073423189669445,26.626576810330562,104203.03961162693,1.8638603767231394,194219.91666622317,-30578.008333377682,-11156.016666755364,8265.97499986695,27687.966666489272,47109.95833311159,66531.9499997339,85953.9416663562,105375.93333297854,124797.92499960086
63.4,10.050714093721325,26.549285906278676,104114.07637026387,1.8584500134395074,193490.8066295588,-30650.91933704412,-11301.838674088242,8047.241988867638,27396.322651823517,46745.403314779396,66094.48397773528,85443.56464069115,104792.64530364703,124141.72596660291
63.5,10.027994392696854,26.472005607303146,104024.88844836454,1.8530403925112202,192762.32012129333,-30723.767987870666,-11447.535975741332,7828.696036387999,27104.928048517337,46381.16006064667,65657.392072776,84933.62408490531,104209.85609703467,123486.088109164
63.6,10.005264049830041,26.394735950169952,103935.47468857517,1.8476315165118968,192034.458718236,-30796.554128176398,-11593.108256352796,7610.337615470802,26813.783487294408,46017.229359118006,65220.675230941604,84424.1211027652,103627.56697458882,122831.01284641243
63.7,9.982523028126822,26.317476971873177,103845.83392451062,1.8422233880311223,191307.22400532922,-30869.277599467077,-11738.555198934155,7392.167201598764,26522.88960213169,45653.61200266461,64784.33440319753,83915.05680373043,103045.77920426338,122176.5016047963
63.8,9.95977129036302,26.24022870963698,103755.96498065969,1.8368160096745885,190580.61757571166,-30941.938242428834,-11883.876484857668,7174.185272713497,26232.247030284663,45290.30878785583,64348.370545426995,83406.43230299815,102464.49406056933,121522.5558181405
63.9,9.937008799082275,26.162991200917723,103665.86667228934,1.8314093840642405,189854.6410307831,-31014.53589692169,-12029.07179384338,6956.392309234929,25941.85641231324,44927.32051539155,63912.78461846986,82898.24872154815,101883.71282462648,120869.1769277048
64.0,9.914235516593969,26.085764483406024,103575.53780534751,1.8260035138384216,189129.29598026886,-31087.070401973113,-12174.140803946226,6738.788794080654,25651.71839210755,44564.64799013443,63477.57758816131,82390.50718618819,101303.4367842151,120216.36638224198
64.1,9.891451404971123,26.008548595028884,103484.97717636477,1.8205984016520218,188404.58404228566,-31159.541595771432,-12319.083191542864,6521.3752126856925,25361.83361691427,44202.29202114283,63042.750425371385,81883.20882959996,100723.66723382854,119564.1256380571
64.2,9.868656426048242,25.93134357395175,103394.18357235451,1.8151940501766226,187680.5068434074,-31231.949315659258,-12463.898631318516,6304.152053022219,25072.202737362968,43840.2534217037,62608.30410604444,81376.35479038517,100144.40547472594,118912.45615906667
64.3,9.845850541419182,25.85414945858082,103303.155770712,1.8097904621006575,186957.06601873308,-31304.29339812669,-12608.586796253381,6087.119805619921,24782.826407493238,43478.53300936654,62174.23961123984,80869.94621311314,99565.65281498648,118261.35941685978
64.4,9.823033712434944,25.776966287565045,103211.89253911191,1.804387640129553,186234.26321195316,-31376.57367880468,-12753.147357609363,5870.278963585944,24493.705284781274,43117.13160597658,61740.55792717189,80363.98424836721,98987.41056956255,117610.83689075784
64.5,9.80020590020148,25.699794099798524,103120.39263540469,1.7989855869858968,185512.10007541964,-31448.789992458034,-12897.579984916068,5653.63002262589,24204.840030167863,42756.05003770982,61307.26004525178,79858.47005279374,98409.68006033573,116960.89006787768
64.6,9.777367065577444,25.62263293442257,103028.65480751121,1.79358430540958,184790.57827021336,-31520.942172978663,-13041.884345957325,5437.173481064005,23916.23130808535,42395.28913510668,60874.34696212801,79353.40478914934,97832.4626161707,116311.52044319201
64.7,9.75451716917193,25.545482830828064,102936.67779331634,1.7881837981579645,184069.699466215,-31593.030053378498,-13186.060106756995,5220.9098398645,23627.87978648601,42034.849733107505,60441.819679729,78848.7896263505,97255.75957297202,115662.7295195935
64.8,9.7316561713422,25.468343828657808,102844.46032056095,1.7827840680060467,183349.4653421761,-31665.053465782392,-13330.106931564784,5004.839602652828,23339.786136870433,41674.732671088044,60009.679205305656,78344.62573952325,96679.57227374087,115014.51880795849
64.9,9.708784032191335,25.391215967808662,102752.00110673234,1.7773851177466065,182629.8775857889,-31737.01224142111,-13474.024482842222,4788.963275736671,23051.951034315556,41314.93879289445,59577.92655147334,77840.91431005222,96103.90206863111,114366.88982721002
65.0,9.685900711565921,25.31409928843408,102659.29885895339,1.7719869501903855,181910.93789376016,-31808.906210623983,-13617.812421247967,4573.281368128046,22764.375157504066,40955.46894688008,59146.56273625609,77337.6565256321,95528.75031500813,113719.84410438416
65.1,9.66300616905365,25.23699383094636,102566.3522738701,1.7665895681662453,181192.64797188318,-31880.73520281168,-13761.47040562336,4357.794391564952,22477.05918875328,40596.32398594159,58715.588783129904,76834.85358031822,94954.11837750656,113073.38317469487
65.2,9.640100363980931,25.159899636019063,102473.16003753748,1.7611929745213342,180475.00953511134,-31952.499046488865,-13904.99809297773,4142.502860533401,22190.00381404454,40237.50476755567,58285.0057210668,76332.50667457793,94380.00762808908,112427.50858160021
65.3,9.617183255410463,25.082816744589536,102379.72082530413,1.7557971721212675,179758.02430763384,-32024.197569236614,-14048.395138473228,3927.407292290147,21903.209723053544,39879.01215381692,57854.814584580294,75830.61701534368,93806.41944610709,111782.22187687046
